sample,t_seconds,i_ideal,q_ideal,i_dac,q_dac,rf_ideal,rf_dac,rx_i,rx_q,rx_rf
813,0.0003049054905490549,3.9305907998185132,2.2352826540732584,3.9296875,2.234375,3.0672563860939164,3.0666710040921505,6.351156532738401,3.6526385848800333,4.943777556266159
814,0.00030528052805280526,3.93421707420062,2.2424799620198415,3.9335938,2.2421875,2.98920747939511,2.988713413965736,6.339312195309974,3.659131268478575,4.801686237013753
815,0.00030565556555655563,3.9378031671101175,2.2496561510980384,3.9375,2.25,2.9090921569223784,2.9086882989174594,6.369877846175895,3.701426849272107,4.684125251065212
816,0.000306030603060306,3.9413490338198938,2.256811140047074,3.9414062,2.2578125,2.826956188153321,2.8266389310621207,6.363633231091655,3.7170379351112945,4.537265347348613
817,0.0003064056405640564,3.9448546301339054,2.263944847781083,3.9453125,2.265625,2.742846766047339,2.74260993369175,6.38941166875716,3.6981392913266813,4.4302931441622855
818,0.00030678067806780675,3.948319912388016,2.2710571933900665,3.9492188,2.2695312,2.6568124781797406,2.6582615944290575,6.364814826469869,3.74488375000269,4.2482041046734835
819,0.0003071557155715571,3.9517448374508537,2.278148096140841,3.953125,2.2773438,2.568903276881712,2.5704958542478034,6.3433842099856115,3.7422293227862964,4.086550270890169
820,0.00030753075307530755,3.9551293627246427,2.2852174754779937,3.9570312,2.2851562,2.4791704484049673,2.480891271957262,6.383942748350935,3.723748772025139,3.9855693518172735
821,0.00030790579057905787,3.95847344614605,2.292265251024823,3.9570312,2.2929688,2.3876665811315125,2.386063426380282,6.425716888960619,3.769615277356448,3.852683220010208
822,0.0003082808280828083,3.9617770461869903,2.2992913425842976,3.9609375,2.3007812,2.294445532848679,2.2929763906828264,6.4067435469819785,3.7725352938380916,3.6834611914700006
823,0.0003086558655865586,3.965040121855459,2.3062956701399977,3.9648438,2.3046875,2.1995623971112837,2.2002265004890114,6.403054599260331,3.77611454911821,3.5252569938590974
824,0.00030903090309030904,3.968262632696332,2.3132781538570577,3.96875,2.3125,2.103073468712387,2.1039026893270316,6.425536222891934,3.762311677438428,3.396452577119949
825,0.0003094059405940594,3.971444538792171,2.320238714083117,3.9726562,2.3203125,2.005036208285756,2.006001286260602,6.426090215434673,3.805472353922896,3.215793676387134
826,0.00030978097809780973,3.9745858007640225,2.3271772713492505,3.9726562,2.328125,1.9055092060629568,1.903386250052021,6.427817148163068,3.800275158911229,3.0604870315261774
827,0.00031015601560156015,3.977686379772201,2.334093746370927,3.9765625,2.3359375,1.8045521448089632,1.8025511253075515,6.417803403320633,3.8505822233764992,2.8611407316280135
828,0.00031053105310531047,3.980746237517067,2.340988060048928,3.9804688,2.3398438,1.7022257619612697,1.7027099545979283,6.432909953379549,3.8171047758992707,2.7298827492057005
829,0.0003109060906090609,3.983765336239803,2.347860133470305,3.984375,2.3476562,1.5985918109965327,1.599192880845215,6.44164881803395,3.8214781171710994,2.5690314945219583
830,0.00031128112811281127,3.9867436387231736,2.3547098879093022,3.9882812,2.3554688,1.4937130220516885,1.494386306345167,6.434700402835233,3.8625120609397623,2.3705612074692675
831,0.00031165616561656164,3.9896811082922934,2.361537244828295,3.9882812,2.3632812,1.3876530618243779,1.3854460347266,6.429913927120835,3.8510976134676898,2.2061965604921294
832,0.000312031203120312,3.992577708815362,2.36834212587873,3.9921875,2.3671875,1.2804764927804695,1.2809846114882022,6.453389778528704,3.899034596735159,2.021008496102799
833,0.0003124062406240624,3.995433404704408,2.375124452902044,3.9960938,2.375,1.172248731695104,1.1728058905038723,6.471285999012344,3.8765926133291373,1.8777985250559135
834,0.00031278127812781276,3.9982481609160407,2.3818841479306077,4.0,2.3828125,1.063036007555531,1.0635847176479836,6.47333236198999,3.912144638783536,1.6809713079954
835,0.0003131563156315632,4.001021942952153,2.388621133188646,4.0,2.3867188,0.9529053188533612,0.9536126020838898,6.472835602437647,3.894585258609072,1.519326974438002
836,0.0003135313531353135,4.003754716860657,2.395335331093164,4.0039062,2.3945312,0.8419243902955067,0.8426285733327817,6.479251462826241,3.9144798911355534,1.3338345122704827
837,0.0003139063906390639,4.006446449236188,2.402026664254882,4.0078125,2.4023438,0.7301616289619771,0.7307954324243681,6.515056338509763,3.936589646719945,1.1639233264723483
838,0.00031428142814281425,4.009097107220805,2.4086950554791513,4.0078125,2.4101562,0.6176860799411031,0.6157427075035748,6.482345861963491,3.9356189969861175,0.9667113677600905
839,0.0003146564656465646,4.011706658504703,2.4153404277668775,4.0117188,2.4140625,0.5045673814709856,0.5055921104213242,6.500338977581557,3.9653208318529547,0.7764576370935432
840,0.00031503150315031505,4.014275071326875,2.421962704315444,4.015625,2.421875,0.39087571961808343,0.3917380806797793,6.519774297369503,3.9565404906924373,0.6162736029539316
841,0.00031540654065406536,4.016802314475819,2.428561808519629,4.015625,2.4296875,0.2766817825234409,0.2750870211065666,6.49251980343773,3.998717630060344,0.38680100333476697
842,0.0003157815781578158,4.019288357290192,2.435137663972526,4.0195312,2.4335938,0.16205671424687312,0.16348175877157012,6.501952607697105,3.9997211619248283,0.21158409411729556
843,0.0003161566156615661,4.0217331696594885,2.4416901944664566,4.0234375,2.4414062,0.04707206824150821,0.048212317359591784,6.5191001629771925,3.9756572249407176,0.06121759112102571
844,0.00031653165316531653,4.024136722024682,2.448219323993884,4.0234375,2.4492188,-0.06820023951130744,-0.0694162328809837,6.528906314729715,4.04108130077711,-0.17011227123273812
845,0.0003169066906690669,4.026498985378896,2.454724976748334,4.0273438,2.453125,-0.18368797767337924,-0.18187914893345392,6.515151495425615,4.023208850898781,-0.34202467694754973
846,0.0003172817281728173,4.028819931268025,2.4612070771252896,4.0273438,2.4609375,-0.29931864699678046,-0.29976830008792527,6.518254733284755,4.018761315588389,-0.5167892459624269
847,0.00031765676567656765,4.031099531791371,2.467665549723125,4.03125,2.46875,-0.4150195280132629,-0.4159235954359008,6.517424218194183,4.047423496437933,-0.7226974156642689
848,0.00031803180318031797,4.033337759602297,2.474100319343982,4.0351562,2.4726562,-0.5307177289343312,-0.5286388838545022,6.504841186865639,4.0521590682284865,-0.9120835377510503
849,0.0003184068406840684,4.035534587908806,2.4805113109947055,4.0351562,2.4804688,-0.6463402337289659,-0.6464535587201625,6.5420447428472235,4.075339662200609,-1.0973658902516445
850,0.00031878187818781877,4.037689990474177,2.4868984498877293,4.0390625,2.4882812,-0.7618139503462839,-0.7625698526459179,6.525295810780214,4.088724276796528,-1.2955725641283145
851,0.00031915691569156914,4.0398039416175555,2.4932616614419842,4.0390625,2.4921875,-0.8770657590503851,-0.8763293119373377,6.5057078947116596,4.100204663170917,-1.4918119655010755
852,0.0003195319531953195,4.041876416214559,2.4996008712838007,4.0429688,2.5,-0.992022560834293,-0.9920304133218119,6.533936691935946,4.075703686836423,-1.6365701218529833
853,0.0003199069906990699,4.043907389697851,2.5059160052478044,4.0429688,2.5078125,-1.106611325879715,-1.1087068114757976,6.511741853072633,4.111876763008056,-1.8547388106916538
854,0.00032028202820282025,4.045896838057734,2.5122069893778165,4.046875,2.5117188,-1.2207591420298962,-1.2200064612361787,6.528889003181053,4.10498299806215,-2.0187402380936446
855,0.0003206570657065707,4.047844737842708,2.518473749927747,4.046875,2.5195312,-1.3343932632418742,-1.335672981108015,6.544979011302178,4.103127636227295,-2.1874355462131994
856,0.000321032103210321,4.049751066160039,2.524716213362489,4.0507812,2.5234375,-1.447441157985338,-1.44594779575047,6.536363673168553,4.123938963195378,-2.38368447979657
857,0.0003214071407140714,4.051615800676322,2.530934306358813,4.0507812,2.53125,-1.559830557554737,-1.5603250416277834,6.567002051136156,4.129722701439711,-2.5550258135956683
858,0.00032178217821782174,4.053438919618009,2.537127955806249,4.0546875,2.5390625,-1.6714895042612936,-1.6731339195807113,6.534364929033293,4.164555015688134,-2.767579699563784
859,0.0003221572157215721,4.055220401771971,2.5432970888079915,4.0546875,2.5429688,-1.7823463994723108,-1.7821179646454237,6.561067320823292,4.162619798694457,-2.9306944567654023
860,0.00032253225322532254,4.056960226486004,2.5494416326817655,4.0585938,2.5507812,-1.8923300514640002,-1.8934013286105686,6.571806490676609,4.182771825531236,-3.117691563521578
861,0.00032290729072907286,4.0586583736693855,2.5555615149607287,4.0585938,2.5546875,-2.00136972305566,-2.0005117255955374,6.5852518619619005,4.1849585397139855,-3.2854391877860127
862,0.0003232823282328233,4.060314823793353,2.5616566633943405,4.0585938,2.5625,-2.1093951789919423,-2.1104189945512193,6.580146663137854,4.199368667697932,-3.4661546862963193
863,0.0003236573657365736,4.061929557891642,2.5677270059492545,4.0625,2.5664062,-2.216336733040541,-2.214972608427788,6.573067311936516,4.212544667207515,-3.643716169915971
864,0.00032403240324032403,4.063502557560967,2.5737724708101903,4.0625,2.5742188,-2.3221252947731386,-2.322631663307615,6.573133898515309,4.206142917480196,-3.7989986177232775
865,0.0003244074407440744,4.065033804961517,2.5797929863808196,4.0664062,2.578125,-2.426692415996891,-2.424974499042189,6.575459633348313,4.223020085434077,-3.975335164595329
866,0.0003247824782478248,4.066523282817443,2.5857884812846215,4.0664062,2.5859375,-2.5299703368046957,-2.5301209410745367,6.595225383894561,4.2348027331197375,-4.144271136210257
867,0.00032515751575157515,4.06797097441733,2.5917588843657855,4.0664062,2.5898438,-2.631892031212341,-2.6299615048051916,6.568796344135436,4.236657848027548,-4.301460717029442
868,0.0003255325532553255,4.069376863614667,2.597704124690057,4.0703125,2.5976562,-2.7323912523506837,-2.7323747062349746,6.590525050643786,4.240848211836786,-4.4589607187169324
869,0.0003259075907590759,4.070740934828298,2.603624131545627,4.0703125,2.6054688,-2.8314025771820446,-2.83321977865563,6.583460875340441,4.2717314912183015,-4.6400101329551084
870,0.00032628262826282626,4.072063173042884,2.6095188344439815,4.0703125,2.609375,-2.928861450709273,-2.9285771491821926,6.58918206720309,4.285198919093019,-4.801737808857384
871,0.00032665766576657663,4.07334356380934,2.615388163120782,4.0742188,2.6171875,-3.024704229647361,-3.026584805261936,6.587146443093742,4.314361355738659,-4.975820468357932
872,0.000327032703270327,4.07458209324527,2.6212320475367257,4.0742188,2.6210938,-3.1188682255267683,-3.118684774813334,6.6238161687036685,4.297966055875926,-5.1066453062999875
873,0.0003274077407740774,4.075778748035391,2.627050417878403,4.0742188,2.6289062,-3.2112917471989935,-3.2128912813332424,6.581883208985429,4.309049875589645,-5.251766383273374
874,0.00032778277827782775,4.0769335154319535,2.632843204559163,4.078125,2.6328125,-3.30191414271438,-3.302091174082979,6.600996141888196,4.2982483363922945,-5.3810069279663795
875,0.0003281578157815782,4.078046383255165,2.638610338219967,4.078125,2.6367188,-3.3906758405434547,-3.388836859815884,6.601494232461232,4.3211648995697445,-5.537622535283329
876,0.0003285328532853285,4.07911733989357,2.6443517497302476,4.078125,2.6445312,-3.477518390112653,-3.4774750153665397,6.606979533898887,4.3520100502255294,-5.699805545060014
877,0.0003289078907890789,4.080146374304458,2.650067370188766,4.0820312,2.6484375,-3.562384501626596,-3.561261693369792,6.610326671672265,4.3712113198849485,-5.846941490269242
878,0.00032928292829282924,4.081133476014242,2.6557571309244556,4.0820312,2.65625,-3.6452180851487137,-3.6459319050425356,6.61044095652089,4.359954818402281,-5.9605428774804174
879,0.00032965796579657966,4.082078635118847,2.661420963497283,4.0820312,2.6601562,-3.7259642889133455,-3.724739683360916,6.618148820953574,4.3853693267087595,-6.108283365552098
880,0.00033003300330033004,4.082981842284069,2.667058799699086,4.0820312,2.6679688,-3.8045695368421257,-3.805138742789014,6.583804667791681,4.3970052770268735,-6.2264614548401624
881,0.00033040804080408035,4.08384308874594,2.6726705715544212,4.0820312,2.671875,-3.880981565238726,-3.879627604201867,6.607029730799698,4.410801172520514,-6.360697611294368
882,0.0003307830783078308,4.0846623663110835,2.6782562113214197,4.0859375,2.6796875,-3.9551494586362033,-3.9569405005181513,6.591630652343587,4.402547649432641,-6.457879708685903
883,0.0003311581158115811,4.085439667357053,2.683815651492613,4.0859375,2.6835938,-4.027023684771452,-4.027006041499218,6.616582112621723,4.389346831337763,-6.561580458846076
884,0.0003315331533153315,4.086174984832681,2.6893488247957835,4.0859375,2.6875,-4.096556128662977,-4.09476612394426,6.594699976309868,4.40907768056823,-6.674468041142796
885,0.0003319081908190819,4.086868312258395,2.694855664194799,4.0859375,2.6953125,-4.163700125767101,-4.163723142711863,6.598541885900289,4.435838941095249,-6.799529846472375
886,0.00033228322832283227,4.087519643726539,2.700336102890447,4.0859375,2.6992188,-4.2284104941902,-4.22670909712289,6.612187358458219,4.416600344112229,-6.883514649400118
887,0.00033265826582658264,4.088128973901695,2.7057900743212735,4.0898438,2.7070312,-4.290643565933553,-4.292537450363363,6.6378986469515215,4.434788671503927,-7.003416217557058
888,0.000333033303330333,4.088696298020978,2.7112175121644095,4.0898438,2.7109375,-4.35035721714928,-4.350667015484453,6.627164281733494,4.432164599142766,-7.084264838615131
889,0.0003334083408340834,4.089221611894336,2.7166183503364025,4.0898438,2.7148438,-4.40751089738567,-4.406291852005095,6.623708994889998,4.441988548856938,-7.175217007326415
890,0.0003337833783378338,4.089704911904833,2.7219925229940425,4.0898438,2.7226562,-4.462065657801508,-4.462703640364335,6.640811433485508,4.4399146125043965,-7.262457708380468
891,0.00033415841584158413,4.090146195008931,2.7273399645351915,4.0898438,2.7265625,-4.513984178329118,-4.513167330438335,6.604931234409007,4.486896593016181,-7.358725682901606
892,0.0003345334533453345,4.0905454587367585,2.7326606095996047,4.0898438,2.734375,-4.563230793767248,-4.564251066299765,6.588229869741036,4.470436629918802,-7.406701226685971
893,0.0003349084908490849,4.090902701192379,2.7379543930697414,4.0898438,2.7382812,-4.609771518784792,-4.609419552040409,6.614251855765835,4.490626890723479,-7.50503855193115
894,0.00033528352835283525,4.091217921054033,2.7432212500716067,4.0898438,2.7421875,-4.653574071818024,-4.651921313877629,6.617744024424012,4.503352490129725,-7.580124881399155
895,0.00033565856585658567,4.091491117574394,2.7484611159755445,4.0898438,2.75,-4.694607897843971,-4.694791796099683,6.64038764493596,4.501425049604635,-7.651172780474758
896,0.000336033603360336,4.09172229058081,2.7536739263970667,4.0898438,2.7539062,-4.73284419001377,-4.731822405128583,6.653301205185608,4.497569428612782,-7.711164251795342
897,0.0003364086408640864,4.091911440475509,2.758859617197659,4.09375,2.7578125,-4.768255910130621,-4.768674418631241,6.605674298213488,4.511913008232306,-7.741403763643741
898,0.00033678367836783673,4.092058568235852,2.7640181244855913,4.09375,2.765625,-4.800817807957352,-4.803145011447995,6.662128810883448,4.516973086151152,-7.828566455740605
899,0.00033715871587158716,4.092163675414518,2.769149384616729,4.09375,2.7695312,-4.830506439340055,-4.831879578212628,6.649742221680956,4.5411139372630736,-7.879340648966002
900,0.00033753375337533753,4.092226764139725,2.77425333419534,4.09375,2.7734375,-4.857300183134315,-4.857803898244227,6.638804080409276,4.53644060576232,-7.905226278410034
901,0.0003379087908790879,4.092247837115414,2.779329910074888,4.09375,2.78125,-4.881179256922102,-4.883590767304264,6.631092961193767,4.574396797697792,-7.958214100166609
902,0.0003382838283828383,4.092226897621447,2.7843790493588454,4.09375,2.7851562,-4.902125731507603,-4.903776284371314,6.662464196560402,4.559428442857309,-7.998662783575746
903,0.0003386588658865886,4.092163949513777,2.789400689401483,4.09375,2.7890625,-4.920123544181564,-4.921102563080135,6.628881431418054,4.579514320602665,-8.009954659161718
